ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
47,control,5,1047,6.8,6.857142857,1
47,control,20,944,6.8,6.857142857,1
47,control,17,1182,6.8,6.857142857,1
47,control,29,458,6.8,6.857142857,1
47,control,2,1332,6.8,6.857142857,1
47,control,14,452,6.8,6.857142857,1
47,control,8,595,6.8,6.857142857,1
47,control,26,728,6.8,6.857142857,1
47,script-related,18,906,6.8,4.166666667,1
47,script-related,30,1577,6.8,4.166666667,1
47,script-related,27,781,6.8,4.166666667,0
47,script-related,6,388,6.8,4.166666667,0
47,script-related,12,821,6.8,4.166666667,0
47,script-related,15,999,6.8,4.166666667,1
47,script-related,24,958,6.8,4.166666667,1
47,script-related,21,786,6.8,4.166666667,0
47,script-related,9,377,6.8,4.166666667,1
47,script-related,3,464,6.8,4.166666667,1
47,script-unrelated,4,1387,1.7,3.818181818,1
47,script-unrelated,25,998,1.7,3.818181818,1
47,script-unrelated,22,2632,1.7,3.818181818,1
47,script-unrelated,10,1273,1.7,3.818181818,1
47,script-unrelated,16,707,1.7,3.818181818,1
47,script-unrelated,28,710,1.7,3.818181818,1
47,script-unrelated,13,2213,1.7,3.818181818,1
47,script-unrelated,7,1371,1.7,3.818181818,1
47,script-unrelated,31,894,1.7,3.818181818,1
47,script-unrelated,19,810,1.7,3.818181818,1
47,script-unrelated,1,894,1.7,3.818181818,1
48,control,9,334,5.35,6.090909091,1
48,control,18,432,5.35,6.090909091,1
48,control,21,804,5.35,6.090909091,1
48,control,6,338,5.35,6.090909091,1
48,control,27,603,5.35,6.090909091,1
48,control,24,474,5.35,6.090909091,1
48,control,30,806,5.35,6.090909091,1
48,control,12,598,5.35,6.090909091,1
48,control,3,616,5.35,6.090909091,0
48,control,15,639,5.35,6.090909091,1
48,script-related,1,708,5.35,3.285714286,1
48,script-related,7,1109,5.35,3.285714286,0
48,script-related,28,473,5.35,3.285714286,1
48,script-related,22,840,5.35,3.285714286,1
48,script-related,25,786,5.35,3.285714286,1
48,script-related,31,628,5.35,3.285714286,1
48,script-related,19,1496,5.35,3.285714286,1
48,script-related,16,434,5.35,3.285714286,1
48,script-related,13,1159,5.35,3.285714286,1
48,script-related,10,744,5.35,3.285714286,1
48,script-related,4,1182,5.35,3.285714286,1
48,script-unrelated,14,798,1.35,1.833333333,1
48,script-unrelated,23,429,1.35,1.833333333,1
48,script-unrelated,11,455,1.35,1.833333333,1
48,script-unrelated,5,843,1.35,1.833333333,1
48,script-unrelated,8,1054,1.35,1.833333333,1
48,script-unrelated,29,484,1.35,1.833333333,1
48,script-unrelated,2,1412,1.35,1.833333333,1
48,script-unrelated,26,849,1.35,1.833333333,1
48,script-unrelated,20,658,1.35,1.833333333,1
48,script-unrelated,17,1160,1.35,1.833333333,1
49,control,22,902,4.45,6.166666667,1
49,control,1,665,4.45,6.166666667,1
49,control,25,466,4.45,6.166666667,1
49,control,4,741,4.45,6.166666667,1
49,control,7,1094,4.45,6.166666667,1
49,control,16,606,4.45,6.166666667,1
49,control,28,562,4.45,6.166666667,1
49,control,31,550,4.45,6.166666667,1
49,control,19,569,4.45,6.166666667,1
49,control,10,2866,4.45,6.166666667,0
49,control,13,1011,4.45,6.166666667,1
49,script-related,17,1333,4.45,3.272727273,0
49,script-related,26,770,4.45,3.272727273,1
49,script-related,11,662,4.45,3.272727273,0
49,script-related,14,487,4.45,3.272727273,0
49,script-related,5,1002,4.45,3.272727273,0
49,script-related,20,740,4.45,3.272727273,1
49,script-related,29,379,4.45,3.272727273,0
49,script-related,8,683,4.45,3.272727273,0
49,script-related,2,1338,4.45,3.272727273,1
49,script-related,23,693,4.45,3.272727273,0
49,script-unrelated,30,793,1.35,1.714285714,1
49,script-unrelated,24,745,1.35,1.714285714,1
49,script-unrelated,21,912,1.35,1.714285714,1
49,script-unrelated,6,443,1.35,1.714285714,1
49,script-unrelated,9,396,1.35,1.714285714,1
49,script-unrelated,15,590,1.35,1.714285714,1
49,script-unrelated,18,459,1.35,1.714285714,1
49,script-unrelated,27,602,1.35,1.714285714,1
49,script-unrelated,12,856,1.35,1.714285714,1
49,script-unrelated,3,447,1.35,1.714285714,1
5,control,2,1214,6.35,6.857142857,1
5,control,11,553,6.35,6.857142857,1
5,control,23,592,6.35,6.857142857,1
5,control,29,427,6.35,6.857142857,1
5,control,5,812,6.35,6.857142857,1
5,control,8,737,6.35,6.857142857,1
5,control,14,569,6.35,6.857142857,1
5,control,17,801,6.35,6.857142857,1
5,control,26,540,6.35,6.857142857,1
5,control,20,731,6.35,6.857142857,1
5,script-related,9,243,6.35,2.416666667,1
5,script-related,18,587,6.35,2.416666667,1
5,script-related,6,564,6.35,2.416666667,1
5,script-related,3,469,6.35,2.416666667,1
5,script-related,21,768,6.35,2.416666667,1
5,script-related,15,639,6.35,2.416666667,1
5,script-related,24,464,6.35,2.416666667,1
5,script-related,30,1240,6.35,2.416666667,0
5,script-related,12,522,6.35,2.416666667,1
5,script-related,27,697,6.35,2.416666667,1
5,script-unrelated,31,465,2.3,2.636363636,0
5,script-unrelated,1,794,2.3,2.636363636,1
5,script-unrelated,10,823,2.3,2.636363636,0
5,script-unrelated,7,1146,2.3,2.636363636,1
5,script-unrelated,13,2053,2.3,2.636363636,1
5,script-unrelated,22,589,2.3,2.636363636,1
5,script-unrelated,25,610,2.3,2.636363636,1
5,script-unrelated,19,1001,2.3,2.636363636,1
5,script-unrelated,16,455,2.3,2.636363636,1
5,script-unrelated,4,634,2.3,2.636363636,1
5,script-unrelated,28,473,2.3,2.636363636,1
50,control,26,552,6.1,6.428571429,1
50,control,5,845,6.1,6.428571429,1
50,control,8,730,6.1,6.428571429,1
50,control,20,699,6.1,6.428571429,1
50,control,14,557,6.1,6.428571429,1
50,control,11,613,6.1,6.428571429,1
50,control,23,515,6.1,6.428571429,1
50,control,2,1304,6.1,6.428571429,1
50,control,17,946,6.1,6.428571429,1
50,control,29,411,6.1,6.428571429,1
50,script-related,27,621,6.1,2,1
50,script-related,3,421,6.1,2,1
50,script-related,21,718,6.1,2,0
50,script-related,24,845,6.1,2,1
50,script-related,18,449,6.1,2,1
50,script-related,12,580,6.1,2,1
50,script-related,30,890,6.1,2,1
50,script-related,9,321,6.1,2,0
50,script-related,15,766,6.1,2,1
50,script-related,6,484,6.1,2,1
50,script-unrelated,4,767,3.05,1.090909091,1
50,script-unrelated,7,1260,3.05,1.090909091,1
50,script-unrelated,25,587,3.05,1.090909091,1
50,script-unrelated,19,721,3.05,1.090909091,1
50,script-unrelated,22,1248,3.05,1.090909091,1
50,script-unrelated,28,483,3.05,1.090909091,1
50,script-unrelated,13,1035,3.05,1.090909091,1
50,script-unrelated,16,542,3.05,1.090909091,1
50,script-unrelated,1,736,3.05,1.090909091,1
50,script-unrelated,10,1022,3.05,1.090909091,1
50,script-unrelated,31,539,3.05,1.090909091,1
51,control,24,556,6.75,5.363636364,1
51,control,9,329,6.75,5.363636364,1
51,control,27,741,6.75,5.363636364,1
51,control,12,744,6.75,5.363636364,1
51,control,6,406,6.75,5.363636364,1
51,control,21,648,6.75,5.363636364,1
51,control,30,2082,6.75,5.363636364,1
51,control,15,1405,6.75,5.363636364,1
51,control,18,517,6.75,5.363636364,1
51,control,3,398,6.75,5.363636364,1
51,script-related,16,704,6.75,2.285714286,1
51,script-related,22,830,6.75,2.285714286,1
51,script-related,7,936,6.75,2.285714286,1
51,script-related,13,1279,6.75,2.285714286,1
51,script-related,1,834,6.75,2.285714286,0
51,script-related,4,787,6.75,2.285714286,0
51,script-related,19,655,6.75,2.285714286,1
51,script-related,10,935,6.75,2.285714286,1
51,script-related,28,482,6.75,2.285714286,1
51,script-related,31,474,6.75,2.285714286,0
51,script-related,25,553,6.75,2.285714286,1
51,script-unrelated,14,692,1.55,1.416666667,1
51,script-unrelated,23,602,1.55,1.416666667,1
51,script-unrelated,8,946,1.55,1.416666667,1
51,script-unrelated,17,1138,1.55,1.416666667,1
51,script-unrelated,20,754,1.55,1.416666667,1
51,script-unrelated,26,550,1.55,1.416666667,1
51,script-unrelated,2,1399,1.55,1.416666667,1
51,script-unrelated,5,713,1.55,1.416666667,0
51,script-unrelated,29,445,1.55,1.416666667,1
51,script-unrelated,11,1024,1.55,1.416666667,0
52,control,22,634,5.95,6.5,1
52,control,31,535,5.95,6.5,1
52,control,19,933,5.95,6.5,1
52,control,10,663,5.95,6.5,1
52,control,25,680,5.95,6.5,0
52,control,7,968,5.95,6.5,1
52,control,13,1208,5.95,6.5,1
52,control,4,668,5.95,6.5,1
52,control,28,511,5.95,6.5,1
52,control,16,572,5.95,6.5,1
52,control,1,716,5.95,6.5,1
52,script-related,29,392,5.95,3.090909091,1
52,script-related,5,1118,5.95,3.090909091,1
52,script-related,2,1910,5.95,3.090909091,1
52,script-related,14,583,5.95,3.090909091,1
52,script-related,23,618,5.95,3.090909091,1
52,script-related,20,647,5.95,3.090909091,1
52,script-related,26,544,5.95,3.090909091,1
52,script-related,17,844,5.95,3.090909091,1
52,script-related,8,771,5.95,3.090909091,1
52,script-related,11,1100,5.95,3.090909091,0
52,script-unrelated,6,600,1.3,3.428571429,1
52,script-unrelated,27,542,1.3,3.428571429,1
52,script-unrelated,24,476,1.3,3.428571429,1
52,script-unrelated,12,599,1.3,3.428571429,1
52,script-unrelated,30,748,1.3,3.428571429,1
52,script-unrelated,15,896,1.3,3.428571429,0
52,script-unrelated,3,403,1.3,3.428571429,1
52,script-unrelated,21,652,1.3,3.428571429,1
52,script-unrelated,18,463,1.3,3.428571429,1
52,script-unrelated,9,302,1.3,3.428571429,0
53,control,20,902,5.45,6.714285714,1
53,control,17,1210,5.45,6.714285714,1
53,control,5,1086,5.45,6.714285714,1
53,control,23,657,5.45,6.714285714,1
53,control,29,468,5.45,6.714285714,1
53,control,11,667,5.45,6.714285714,1
53,control,8,741,5.45,6.714285714,1
53,control,2,1303,5.45,6.714285714,1
53,control,26,1170,5.45,6.714285714,1
53,control,14,464,5.45,6.714285714,1
53,script-related,12,758,5.45,1.916666667,0
53,script-related,6,421,5.45,1.916666667,1
53,script-related,27,1220,5.45,1.916666667,1
53,script-related,30,1712,5.45,1.916666667,1
53,script-related,24,674,5.45,1.916666667,1
53,script-related,18,1323,5.45,1.916666667,1
53,script-related,3,459,5.45,1.916666667,1
53,script-related,21,770,5.45,1.916666667,1
53,script-related,15,954,5.45,1.916666667,1
53,script-related,9,357,5.45,1.916666667,1
53,script-unrelated,31,506,1.75,2.363636364,1
53,script-unrelated,25,1724,1.75,2.363636364,1
53,script-unrelated,4,835,1.75,2.363636364,1
53,script-unrelated,22,1046,1.75,2.363636364,0
53,script-unrelated,10,1193,1.75,2.363636364,1
53,script-unrelated,19,602,1.75,2.363636364,1
53,script-unrelated,13,1790,1.75,2.363636364,1
53,script-unrelated,7,1118,1.75,2.363636364,1
53,script-unrelated,16,547,1.75,2.363636364,1
53,script-unrelated,28,522,1.75,2.363636364,1
53,script-unrelated,1,866,1.75,2.363636364,0
54,control,9,730,6,6.545454545,0
54,control,30,630,6,6.545454545,1
54,control,12,528,6,6.545454545,1
54,control,24,526,6,6.545454545,1
54,control,18,620,6,6.545454545,1
54,control,27,767,6,6.545454545,1
54,control,6,420,6,6.545454545,1
54,control,15,641,6,6.545454545,1
54,control,3,757,6,6.545454545,1
54,control,21,845,6,6.545454545,1
54,script-related,1,1382,6,3.714285714,0
54,script-related,25,700,6,3.714285714,1
54,script-related,10,688,6,3.714285714,1
54,script-related,31,585,6,3.714285714,0
54,script-related,16,693,6,3.714285714,1
54,script-related,22,843,6,3.714285714,1
54,script-related,28,496,6,3.714285714,1
54,script-related,13,1844,6,3.714285714,1
54,script-related,19,1470,6,3.714285714,1
54,script-related,4,815,6,3.714285714,1
54,script-related,7,1316,6,3.714285714,1
54,script-unrelated,23,589,1.55,1.583333333,1
54,script-unrelated,2,2294,1.55,1.583333333,0
54,script-unrelated,11,750,1.55,1.583333333,0
54,script-unrelated,5,1072,1.55,1.583333333,1
54,script-unrelated,14,894,1.55,1.583333333,0
54,script-unrelated,20,796,1.55,1.583333333,1
54,script-unrelated,17,1755,1.55,1.583333333,1
54,script-unrelated,29,355,1.55,1.583333333,1
54,script-unrelated,8,1065,1.55,1.583333333,0
54,script-unrelated,26,1121,1.55,1.583333333,1
55,control,13,1011,6.55,6.083333333,1
55,control,16,672,6.55,6.083333333,1
55,control,25,670,6.55,6.083333333,1
55,control,7,988,6.55,6.083333333,1
55,control,19,1145,6.55,6.083333333,0
55,control,1,790,6.55,6.083333333,1
55,control,31,653,6.55,6.083333333,1
55,control,28,505,6.55,6.083333333,1
55,control,22,595,6.55,6.083333333,1
55,control,10,762,6.55,6.083333333,1
55,control,4,820,6.55,6.083333333,1
55,script-related,8,895,6.55,2.727272727,1
55,script-related,26,860,6.55,2.727272727,0
55,script-related,20,796,6.55,2.727272727,1
55,script-related,5,948,6.55,2.727272727,1
55,script-related,23,490,6.55,2.727272727,0
55,script-related,11,558,6.55,2.727272727,0
55,script-related,29,470,6.55,2.727272727,1
55,script-related,14,783,6.55,2.727272727,1
55,script-related,2,1409,6.55,2.727272727,1
55,script-related,17,1830,6.55,2.727272727,1
55,script-unrelated,27,628,1.85,2.142857143,1
55,script-unrelated,15,705,1.85,2.142857143,1
55,script-unrelated,3,536,1.85,2.142857143,1
55,script-unrelated,24,393,1.85,2.142857143,1
55,script-unrelated,18,634,1.85,2.142857143,1
55,script-unrelated,12,1468,1.85,2.142857143,1
55,script-unrelated,30,1144,1.85,2.142857143,1
55,script-unrelated,21,772,1.85,2.142857143,1
55,script-unrelated,6,419,1.85,2.142857143,0
55,script-unrelated,9,316,1.85,2.142857143,1
56,control,26,970,6.75,6.428571429,1
56,control,11,618,6.75,6.428571429,1
56,control,29,440,6.75,6.428571429,1
56,control,17,995,6.75,6.428571429,1
56,control,8,893,6.75,6.428571429,1
56,control,14,778,6.75,6.428571429,1
56,control,2,1126,6.75,6.428571429,1
56,control,5,757,6.75,6.428571429,1
56,control,23,499,6.75,6.428571429,1
56,control,20,768,6.75,6.428571429,1
56,script-related,18,1172,6.75,1.833333333,1
56,script-related,15,694,6.75,1.833333333,1
56,script-related,6,432,6.75,1.833333333,1
56,script-related,9,324,6.75,1.833333333,1
56,script-related,24,488,6.75,1.833333333,1
56,script-related,30,628,6.75,1.833333333,1
56,script-related,21,862,6.75,1.833333333,1
56,script-related,12,526,6.75,1.833333333,1
56,script-related,27,653,6.75,1.833333333,1
56,script-related,3,555,6.75,1.833333333,1
56,script-unrelated,7,1369,1.65,1.909090909,1
56,script-unrelated,1,1035,1.65,1.909090909,1
56,script-unrelated,25,855,1.65,1.909090909,1
56,script-unrelated,4,696,1.65,1.909090909,1
56,script-unrelated,22,743,1.65,1.909090909,1
56,script-unrelated,31,556,1.65,1.909090909,1
56,script-unrelated,10,836,1.65,1.909090909,1
56,script-unrelated,16,629,1.65,1.909090909,1
56,script-unrelated,19,916,1.65,1.909090909,1
56,script-unrelated,13,1334,1.65,1.909090909,1
56,script-unrelated,28,484,1.65,1.909090909,1
57,control,24,436,6.7,6.909090909,1
57,control,21,856,6.7,6.909090909,1
57,control,3,471,6.7,6.909090909,1
57,control,30,627,6.7,6.909090909,1
57,control,12,546,6.7,6.909090909,1
57,control,15,823,6.7,6.909090909,1
57,control,18,458,6.7,6.909090909,1
57,control,27,524,6.7,6.909090909,1
57,control,6,320,6.7,6.909090909,1
57,control,9,240,6.7,6.909090909,1
57,script-related,22,707,6.7,1.142857143,1
57,script-related,28,444,6.7,1.142857143,1
57,script-related,13,981,6.7,1.142857143,1
57,script-related,1,741,6.7,1.142857143,1
57,script-related,31,564,6.7,1.142857143,1
57,script-related,10,1332,6.7,1.142857143,0
57,script-related,4,989,6.7,1.142857143,0
57,script-related,16,395,6.7,1.142857143,1
57,script-related,7,1205,6.7,1.142857143,1
57,script-related,19,1031,6.7,1.142857143,0
57,script-related,25,797,6.7,1.142857143,1
57,script-unrelated,8,740,1.2,1.416666667,1
57,script-unrelated,26,578,1.2,1.416666667,1
57,script-unrelated,2,1506,1.2,1.416666667,1
57,script-unrelated,20,799,1.2,1.416666667,1
57,script-unrelated,14,700,1.2,1.416666667,1
57,script-unrelated,5,1069,1.2,1.416666667,1
57,script-unrelated,23,769,1.2,1.416666667,1
57,script-unrelated,17,916,1.2,1.416666667,1
57,script-unrelated,29,434,1.2,1.416666667,1
57,script-unrelated,11,566,1.2,1.416666667,1
58,control,25,1284,6.75,6.75,1
58,control,19,956,6.75,6.75,1
58,control,28,800,6.75,6.75,1
58,control,16,307,6.75,6.75,1
58,control,10,939,6.75,6.75,1
58,control,4,1401,6.75,6.75,0
58,control,31,578,6.75,6.75,1
58,control,22,1015,6.75,6.75,0
58,control,13,1416,6.75,6.75,1
58,control,7,1169,6.75,6.75,1
58,control,1,1399,6.75,6.75,1
58,script-related,23,435,6.75,2.454545455,1
58,script-related,26,637,6.75,2.454545455,1
58,script-related,20,840,6.75,2.454545455,1
58,script-related,17,1050,6.75,2.454545455,1
58,script-related,8,719,6.75,2.454545455,0
58,script-related,11,578,6.75,2.454545455,0
58,script-related,2,1495,6.75,2.454545455,1
58,script-related,29,421,6.75,2.454545455,1
58,script-related,14,920,6.75,2.454545455,0
58,script-related,5,1497,6.75,2.454545455,1
58,script-unrelated,15,1066,1.35,1.428571429,1
58,script-unrelated,24,1234,1.35,1.428571429,1
58,script-unrelated,27,778,1.35,1.428571429,1
58,script-unrelated,21,686,1.35,1.428571429,1
58,script-unrelated,18,858,1.35,1.428571429,1
58,script-unrelated,12,610,1.35,1.428571429,1
58,script-unrelated,30,858,1.35,1.428571429,1
58,script-unrelated,6,370,1.35,1.428571429,1
58,script-unrelated,9,373,1.35,1.428571429,1
58,script-unrelated,3,662,1.35,1.428571429,1
59,control,14,869,6.25,6.428571429,1
59,control,26,986,6.25,6.428571429,1
59,control,2,1652,6.25,6.428571429,1
59,control,11,622,6.25,6.428571429,1
59,control,20,652,6.25,6.428571429,1
59,control,5,642,6.25,6.428571429,0
59,control,29,404,6.25,6.428571429,0
59,control,17,960,6.25,6.428571429,0
59,control,8,1134,6.25,6.428571429,1
59,control,23,548,6.25,6.428571429,1
59,script-related,27,776,6.25,2.416666667,1
59,script-related,9,760,6.25,2.416666667,0
59,script-related,6,388,6.25,2.416666667,1
59,script-related,30,1183,6.25,2.416666667,0
59,script-related,18,516,6.25,2.416666667,1
59,script-related,21,716,6.25,2.416666667,0
59,script-related,15,686,6.25,2.416666667,0
59,script-related,3,955,6.25,2.416666667,1
59,script-related,12,411,6.25,2.416666667,1
59,script-related,24,479,6.25,2.416666667,1
59,script-unrelated,4,759,1.3,2.363636364,1
59,script-unrelated,25,740,1.3,2.363636364,1
59,script-unrelated,10,762,1.3,2.363636364,1
59,script-unrelated,13,1329,1.3,2.363636364,1
59,script-unrelated,7,1669,1.3,2.363636364,1
59,script-unrelated,1,980,1.3,2.363636364,1
59,script-unrelated,31,527,1.3,2.363636364,1
59,script-unrelated,28,549,1.3,2.363636364,1
59,script-unrelated,22,670,1.3,2.363636364,1
59,script-unrelated,19,1640,1.3,2.363636364,0
59,script-unrelated,16,702,1.3,2.363636364,1
6,control,9,344,6.6,6.727272727,0
6,control,6,539,6.6,6.727272727,1
6,control,12,971,6.6,6.727272727,1
6,control,27,650,6.6,6.727272727,1
6,control,21,851,6.6,6.727272727,0
6,control,15,780,6.6,6.727272727,1
6,control,18,713,6.6,6.727272727,1
6,control,30,1023,6.6,6.727272727,1
6,control,3,405,6.6,6.727272727,0
6,control,24,755,6.6,6.727272727,1
6,script-related,13,950,6.6,1.857142857,1
6,script-related,1,853,6.6,1.857142857,1
6,script-related,19,707,6.6,1.857142857,1
6,script-related,10,2762,6.6,1.857142857,1
6,script-related,25,760,6.6,1.857142857,1
6,script-related,22,1232,6.6,1.857142857,1
6,script-related,31,494,6.6,1.857142857,1
6,script-related,16,777,6.6,1.857142857,1
6,script-related,28,984,6.6,1.857142857,1
6,script-related,7,984,6.6,1.857142857,1
6,script-related,4,1259,6.6,1.857142857,1
6,script-unrelated,14,787,1.05,1.5,1
6,script-unrelated,17,3213,1.05,1.5,1
6,script-unrelated,8,461,1.05,1.5,1
6,script-unrelated,20,1074,1.05,1.5,1
6,script-unrelated,11,791,1.05,1.5,1
6,script-unrelated,29,469,1.05,1.5,1
6,script-unrelated,23,1312,1.05,1.5,1
6,script-unrelated,26,484,1.05,1.5,1
6,script-unrelated,2,1556,1.05,1.5,1
6,script-unrelated,5,3180,1.05,1.5,1
60,control,9,268,6.5,6.181818182,1
60,control,30,877,6.5,6.181818182,1
60,control,3,432,6.5,6.181818182,1
60,control,27,634,6.5,6.181818182,1
60,control,24,503,6.5,6.181818182,1
60,control,21,706,6.5,6.181818182,1
60,control,15,816,6.5,6.181818182,0
60,control,12,554,6.5,6.181818182,1
60,control,18,523,6.5,6.181818182,1
60,control,6,357,6.5,6.181818182,1
60,script-related,28,454,6.5,3.285714286,1
60,script-related,7,1146,6.5,3.285714286,1
60,script-related,25,551,6.5,3.285714286,1
60,script-related,13,1120,6.5,3.285714286,1
60,script-related,19,719,6.5,3.285714286,1
60,script-related,22,651,6.5,3.285714286,0
60,script-related,1,764,6.5,3.285714286,0
60,script-related,16,558,6.5,3.285714286,1
60,script-related,4,1054,6.5,3.285714286,1
60,script-related,31,456,6.5,3.285714286,1
60,script-related,10,1079,6.5,3.285714286,1
60,script-unrelated,26,569,1.6,2.416666667,1
60,script-unrelated,2,779,1.6,2.416666667,1
60,script-unrelated,20,811,1.6,2.416666667,1
60,script-unrelated,14,720,1.6,2.416666667,1
60,script-unrelated,8,779,1.6,2.416666667,1
60,script-unrelated,29,442,1.6,2.416666667,1
60,script-unrelated,23,460,1.6,2.416666667,1
60,script-unrelated,5,971,1.6,2.416666667,1
60,script-unrelated,11,441,1.6,2.416666667,1
60,script-unrelated,17,1414,1.6,2.416666667,1
61,control,19,939,6.75,6.333333333,1
61,control,13,1081,6.75,6.333333333,1
61,control,28,513,6.75,6.333333333,1
61,control,25,777,6.75,6.333333333,1
61,control,4,759,6.75,6.333333333,1
61,control,10,859,6.75,6.333333333,1
61,control,1,850,6.75,6.333333333,1
61,control,16,800,6.75,6.333333333,1
61,control,7,932,6.75,6.333333333,1
61,control,31,522,6.75,6.333333333,1
61,control,22,821,6.75,6.333333333,1
61,script-related,23,602,6.75,2.727272727,1
61,script-related,8,632,6.75,2.727272727,1
61,script-related,11,546,6.75,2.727272727,1
61,script-related,20,667,6.75,2.727272727,1
61,script-related,26,505,6.75,2.727272727,0
61,script-related,14,824,6.75,2.727272727,1
61,script-related,2,1994,6.75,2.727272727,1
61,script-related,5,1668,6.75,2.727272727,0
61,script-related,29,415,6.75,2.727272727,1
61,script-related,17,1150,6.75,2.727272727,1
61,script-unrelated,21,941,1.25,1.142857143,0
61,script-unrelated,6,477,1.25,1.142857143,1
61,script-unrelated,27,866,1.25,1.142857143,1
61,script-unrelated,30,1627,1.25,1.142857143,1
61,script-unrelated,3,394,1.25,1.142857143,1
61,script-unrelated,24,829,1.25,1.142857143,1
61,script-unrelated,15,681,1.25,1.142857143,1
61,script-unrelated,9,346,1.25,1.142857143,1
61,script-unrelated,12,859,1.25,1.142857143,1
61,script-unrelated,18,444,1.25,1.142857143,1
62,control,29,428,6.6,6.857142857,1
62,control,20,799,6.6,6.857142857,1
62,control,26,476,6.6,6.857142857,1
62,control,8,801,6.6,6.857142857,1
62,control,2,2132,6.6,6.857142857,1
62,control,23,596,6.6,6.857142857,1
62,control,11,619,6.6,6.857142857,1
62,control,17,1088,6.6,6.857142857,1
62,control,14,534,6.6,6.857142857,1
62,control,5,959,6.6,6.857142857,1
62,script-related,24,974,6.6,2.25,1
62,script-related,3,447,6.6,2.25,1
62,script-related,21,770,6.6,2.25,0
62,script-related,15,1023,6.6,2.25,1
62,script-related,9,347,6.6,2.25,0
62,script-related,12,1756,6.6,2.25,0
62,script-related,27,632,6.6,2.25,1
62,script-related,30,568,6.6,2.25,1
62,script-related,6,606,6.6,2.25,0
62,script-related,18,1544,6.6,2.25,1
62,script-unrelated,19,853,1.25,1.727272727,1
62,script-unrelated,13,1855,1.25,1.727272727,1
62,script-unrelated,22,987,1.25,1.727272727,1
62,script-unrelated,25,484,1.25,1.727272727,1
62,script-unrelated,1,797,1.25,1.727272727,1
62,script-unrelated,31,473,1.25,1.727272727,1
62,script-unrelated,16,323,1.25,1.727272727,1
62,script-unrelated,7,955,1.25,1.727272727,1
62,script-unrelated,10,2647,1.25,1.727272727,1
62,script-unrelated,28,421,1.25,1.727272727,1
62,script-unrelated,4,662,1.25,1.727272727,1
63,control,27,1137,4.55,5.545454545,1
63,control,12,587,4.55,5.545454545,1
63,control,9,995,4.55,5.545454545,1
63,control,21,921,4.55,5.545454545,1
63,control,15,828,4.55,5.545454545,1
63,control,6,385,4.55,5.545454545,1
63,control,30,688,4.55,5.545454545,1
63,control,18,490,4.55,5.545454545,1
63,control,24,374,4.55,5.545454545,1
63,control,3,918,4.55,5.545454545,1
63,script-related,31,642,4.55,3,0
63,script-related,7,1452,4.55,3,1
63,script-related,1,1135,4.55,3,0
63,script-related,25,1951,4.55,3,1
63,script-related,4,753,4.55,3,1
63,script-related,16,577,4.55,3,1
63,script-related,10,632,4.55,3,1
63,script-related,28,482,4.55,3,1
63,script-related,22,611,4.55,3,0
63,script-related,13,2022,4.55,3,1
63,script-related,19,1635,4.55,3,1
63,script-unrelated,14,920,1.15,1.75,0
63,script-unrelated,11,735,1.15,1.75,0
63,script-unrelated,26,896,1.15,1.75,1
63,script-unrelated,29,480,1.15,1.75,1
63,script-unrelated,20,727,1.15,1.75,1
63,script-unrelated,2,1179,1.15,1.75,1
63,script-unrelated,17,1167,1.15,1.75,1
63,script-unrelated,5,1753,1.15,1.75,1
63,script-unrelated,8,1149,1.15,1.75,1
63,script-unrelated,23,535,1.15,1.75,1
64,control,13,1362,6.85,6.583333333,1
64,control,1,669,6.85,6.583333333,1
64,control,19,709,6.85,6.583333333,1
64,control,10,915,6.85,6.583333333,1
64,control,31,469,6.85,6.583333333,1
64,control,22,900,6.85,6.583333333,1
64,control,16,601,6.85,6.583333333,1
64,control,25,700,6.85,6.583333333,1
64,control,28,492,6.85,6.583333333,1
64,control,4,930,6.85,6.583333333,1
64,control,7,1030,6.85,6.583333333,1
64,script-related,20,724,6.85,1.363636364,1
64,script-related,11,951,6.85,1.363636364,0
64,script-related,14,438,6.85,1.363636364,1
64,script-related,29,436,6.85,1.363636364,0
64,script-related,8,964,6.85,1.363636364,0
64,script-related,26,515,6.85,1.363636364,0
64,script-related,23,756,6.85,1.363636364,1
64,script-related,17,1143,6.85,1.363636364,1
64,script-related,5,1196,6.85,1.363636364,1
64,script-related,2,714,6.85,1.363636364,1
64,script-unrelated,18,831,1.3,1.285714286,0
64,script-unrelated,9,319,1.3,1.285714286,0
64,script-unrelated,12,1046,1.3,1.285714286,1
64,script-unrelated,27,706,1.3,1.285714286,1
64,script-unrelated,15,657,1.3,1.285714286,1
64,script-unrelated,30,954,1.3,1.285714286,0
64,script-unrelated,21,665,1.3,1.285714286,0
64,script-unrelated,24,869,1.3,1.285714286,1
64,script-unrelated,3,479,1.3,1.285714286,1
64,script-unrelated,6,567,1.3,1.285714286,0
65,control,20,883,6.5,6.428571429,1
65,control,11,587,6.5,6.428571429,1
65,control,29,485,6.5,6.428571429,1
65,control,5,1176,6.5,6.428571429,1
65,control,26,508,6.5,6.428571429,1
65,control,23,694,6.5,6.428571429,1
65,control,2,1123,6.5,6.428571429,1
65,control,8,565,6.5,6.428571429,1
65,control,17,1253,6.5,6.428571429,1
65,control,14,389,6.5,6.428571429,1
65,script-related,21,758,6.5,5,0
65,script-related,15,550,6.5,5,1
