ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
47,script-related,27,403,6.8,4.166666667,0
47,script-related,6,182,6.8,4.166666667,0
47,script-related,12,203,6.8,4.166666667,0
47,script-related,15,461,6.8,4.166666667,1
47,script-related,24,546,6.8,4.166666667,1
47,script-related,21,295,6.8,4.166666667,0
47,script-related,9,164,6.8,4.166666667,1
47,script-related,3,225,6.8,4.166666667,1
47,script-unrelated,4,1067,1.7,3.818181818,1
47,script-unrelated,25,277,1.7,3.818181818,1
47,script-unrelated,22,2155,1.7,3.818181818,1
47,script-unrelated,10,854,1.7,3.818181818,1
47,script-unrelated,16,361,1.7,3.818181818,1
47,script-unrelated,28,330,1.7,3.818181818,1
47,script-unrelated,13,1762,1.7,3.818181818,1
47,script-unrelated,7,957,1.7,3.818181818,1
47,script-unrelated,31,228,1.7,3.818181818,1
47,script-unrelated,19,405,1.7,3.818181818,1
47,script-unrelated,1,571,1.7,3.818181818,1
48,control,9,167,5.35,6.090909091,1
48,control,18,200,5.35,6.090909091,1
48,control,21,431,5.35,6.090909091,1
48,control,6,181,5.35,6.090909091,1
48,control,27,312,5.35,6.090909091,1
48,control,24,226,5.35,6.090909091,1
48,control,30,440,5.35,6.090909091,1
48,control,12,301,5.35,6.090909091,1
48,control,3,311,5.35,6.090909091,0
48,control,15,298,5.35,6.090909091,1
48,script-related,1,333,5.35,3.285714286,1
48,script-related,7,521,5.35,3.285714286,0
48,script-related,28,225,5.35,3.285714286,1
48,script-related,22,535,5.35,3.285714286,1
48,script-related,25,446,5.35,3.285714286,1
48,script-related,31,321,5.35,3.285714286,1
48,script-related,19,649,5.35,3.285714286,1
48,script-related,16,201,5.35,3.285714286,1
48,script-related,13,584,5.35,3.285714286,1
48,script-related,10,392,5.35,3.285714286,1
48,script-related,4,579,5.35,3.285714286,1
48,script-unrelated,14,424,1.35,1.833333333,1
48,script-unrelated,23,220,1.35,1.833333333,1
48,script-unrelated,11,208,1.35,1.833333333,1
48,script-unrelated,5,504,1.35,1.833333333,1
48,script-unrelated,8,526,1.35,1.833333333,1
48,script-unrelated,29,251,1.35,1.833333333,1
48,script-unrelated,2,1031,1.35,1.833333333,1
48,script-unrelated,26,462,1.35,1.833333333,1
48,script-unrelated,20,328,1.35,1.833333333,1
48,script-unrelated,17,641,1.35,1.833333333,1
49,control,22,534,4.45,6.166666667,1
49,control,1,348,4.45,6.166666667,1
49,control,25,242,4.45,6.166666667,1
49,control,4,366,4.45,6.166666667,1
49,control,7,428,4.45,6.166666667,1
49,control,16,228,4.45,6.166666667,1
49,control,28,283,4.45,6.166666667,1
49,control,31,285,4.45,6.166666667,1
49,control,19,295,4.45,6.166666667,1
49,control,10,2336,4.45,6.166666667,0
49,control,13,516,4.45,6.166666667,1
49,script-related,17,623,4.45,3.272727273,0
49,script-related,26,247,4.45,3.272727273,1
49,script-related,11,326,4.45,3.272727273,0
49,script-related,14,249,4.45,3.272727273,0
49,script-related,5,573,4.45,3.272727273,0
49,script-related,20,366,4.45,3.272727273,1
49,script-related,29,214,4.45,3.272727273,0
49,script-related,8,324,4.45,3.272727273,0
49,script-related,2,1034,4.45,3.272727273,1
49,script-related,23,297,4.45,3.272727273,0
49,script-unrelated,30,425,1.35,1.714285714,1
49,script-unrelated,24,344,1.35,1.714285714,1
49,script-unrelated,21,425,1.35,1.714285714,1
49,script-unrelated,6,222,1.35,1.714285714,1
49,script-unrelated,9,141,1.35,1.714285714,1
49,script-unrelated,15,269,1.35,1.714285714,1
49,script-unrelated,18,243,1.35,1.714285714,1
49,script-unrelated,27,291,1.35,1.714285714,1
49,script-unrelated,12,592,1.35,1.714285714,1
49,script-unrelated,3,196,1.35,1.714285714,1
5,control,2,938,6.35,6.857142857,1
5,control,11,270,6.35,6.857142857,1
5,control,23,319,6.35,6.857142857,1
5,control,29,206,6.35,6.857142857,1
5,control,5,484,6.35,6.857142857,1
5,control,8,360,6.35,6.857142857,1
5,control,14,307,6.35,6.857142857,1
5,control,17,388,6.35,6.857142857,1
5,control,26,288,6.35,6.857142857,1
5,control,20,467,6.35,6.857142857,1
5,script-related,9,104,6.35,2.416666667,1
5,script-related,18,271,6.35,2.416666667,1
5,script-related,6,280,6.35,2.416666667,1
5,script-related,3,252,6.35,2.416666667,1
5,script-related,21,433,6.35,2.416666667,1
5,script-related,15,347,6.35,2.416666667,1
5,script-related,24,225,6.35,2.416666667,1
5,script-related,30,343,6.35,2.416666667,0
5,script-related,12,242,6.35,2.416666667,1
5,script-related,27,360,6.35,2.416666667,1
5,script-unrelated,31,242,2.3,2.636363636,0
5,script-unrelated,1,442,2.3,2.636363636,1
5,script-unrelated,10,412,2.3,2.636363636,0
5,script-unrelated,7,540,2.3,2.636363636,1
5,script-unrelated,13,1489,2.3,2.636363636,1
5,script-unrelated,22,293,2.3,2.636363636,1
5,script-unrelated,25,218,2.3,2.636363636,1
5,script-unrelated,19,523,2.3,2.636363636,1
5,script-unrelated,16,163,2.3,2.636363636,1
5,script-unrelated,4,328,2.3,2.636363636,1
5,script-unrelated,28,250,2.3,2.636363636,1
50,control,26,257,6.1,6.428571429,1
50,control,5,464,6.1,6.428571429,1
50,control,8,336,6.1,6.428571429,1
50,control,20,373,6.1,6.428571429,1
50,control,14,268,6.1,6.428571429,1
50,control,11,313,6.1,6.428571429,1
50,control,23,247,6.1,6.428571429,1
50,control,2,1037,6.1,6.428571429,1
50,control,17,495,6.1,6.428571429,1
50,control,29,206,6.1,6.428571429,1
50,script-related,27,272,6.1,2,1
50,script-related,3,219,6.1,2,1
50,script-related,21,366,6.1,2,0
50,script-related,24,464,6.1,2,1
50,script-related,18,213,6.1,2,1
50,script-related,12,211,6.1,2,1
50,script-related,30,348,6.1,2,1
50,script-related,9,164,6.1,2,0
50,script-related,15,383,6.1,2,1
50,script-related,6,288,6.1,2,1
50,script-unrelated,4,445,3.05,1.090909091,1
50,script-unrelated,7,582,3.05,1.090909091,1
50,script-unrelated,25,267,3.05,1.090909091,1
50,script-unrelated,19,372,3.05,1.090909091,1
50,script-unrelated,22,441,3.05,1.090909091,1
50,script-unrelated,28,235,3.05,1.090909091,1
50,script-unrelated,13,459,3.05,1.090909091,1
50,script-unrelated,16,183,3.05,1.090909091,1
50,script-unrelated,1,388,3.05,1.090909091,1
50,script-unrelated,10,575,3.05,1.090909091,1
50,script-unrelated,31,251,3.05,1.090909091,1
51,control,24,231,6.75,5.363636364,1
51,control,9,160,6.75,5.363636364,1
51,control,27,313,6.75,5.363636364,1
51,control,12,364,6.75,5.363636364,1
51,control,6,191,6.75,5.363636364,1
51,control,21,331,6.75,5.363636364,1
51,control,30,1691,6.75,5.363636364,1
51,control,15,309,6.75,5.363636364,1
51,control,18,244,6.75,5.363636364,1
51,control,3,179,6.75,5.363636364,1
51,script-related,16,400,6.75,2.285714286,1
51,script-related,22,424,6.75,2.285714286,1
51,script-related,7,478,6.75,2.285714286,1
51,script-related,13,845,6.75,2.285714286,1
51,script-related,1,397,6.75,2.285714286,0
51,script-related,4,312,6.75,2.285714286,0
51,script-related,19,343,6.75,2.285714286,1
51,script-related,10,522,6.75,2.285714286,1
51,script-related,28,238,6.75,2.285714286,1
51,script-related,31,189,6.75,2.285714286,0
51,script-related,25,209,6.75,2.285714286,1
51,script-unrelated,14,337,1.55,1.416666667,1
51,script-unrelated,23,263,1.55,1.416666667,1
51,script-unrelated,8,381,1.55,1.416666667,1
51,script-unrelated,17,577,1.55,1.416666667,1
51,script-unrelated,20,369,1.55,1.416666667,1
51,script-unrelated,26,236,1.55,1.416666667,1
51,script-unrelated,2,943,1.55,1.416666667,1
51,script-unrelated,5,315,1.55,1.416666667,0
51,script-unrelated,29,220,1.55,1.416666667,1
51,script-unrelated,11,339,1.55,1.416666667,0
52,control,22,316,5.95,6.5,1
52,control,31,294,5.95,6.5,1
52,control,19,444,5.95,6.5,1
52,control,10,322,5.95,6.5,1
52,control,25,380,5.95,6.5,0
52,control,7,478,5.95,6.5,1
52,control,13,633,5.95,6.5,1
52,control,4,321,5.95,6.5,1
52,control,28,249,5.95,6.5,1
52,control,16,280,5.95,6.5,1
52,control,1,357,5.95,6.5,1
52,script-related,29,184,5.95,3.090909091,1
52,script-related,5,444,5.95,3.090909091,1
52,script-related,2,1603,5.95,3.090909091,1
52,script-related,14,314,5.95,3.090909091,1
52,script-related,23,373,5.95,3.090909091,1
52,script-related,20,375,5.95,3.090909091,1
52,script-related,26,270,5.95,3.090909091,1
52,script-related,17,419,5.95,3.090909091,1
52,script-related,8,353,5.95,3.090909091,1
52,script-related,11,717,5.95,3.090909091,0
52,script-unrelated,6,192,1.3,3.428571429,1
52,script-unrelated,27,269,1.3,3.428571429,1
52,script-unrelated,24,219,1.3,3.428571429,1
52,script-unrelated,12,347,1.3,3.428571429,1
52,script-unrelated,30,366,1.3,3.428571429,1
52,script-unrelated,15,437,1.3,3.428571429,0
52,script-unrelated,3,206,1.3,3.428571429,1
52,script-unrelated,21,309,1.3,3.428571429,1
52,script-unrelated,18,208,1.3,3.428571429,1
52,script-unrelated,9,163,1.3,3.428571429,0
53,control,20,595,5.45,6.714285714,1
53,control,17,634,5.45,6.714285714,1
53,control,5,771,5.45,6.714285714,1
53,control,23,299,5.45,6.714285714,1
53,control,29,227,5.45,6.714285714,1
53,control,11,324,5.45,6.714285714,1
53,control,8,350,5.45,6.714285714,1
53,control,2,991,5.45,6.714285714,1
53,control,26,536,5.45,6.714285714,1
53,control,14,213,5.45,6.714285714,1
53,script-related,12,277,5.45,1.916666667,0
53,script-related,27,557,5.45,1.916666667,1
53,script-related,30,1327,5.45,1.916666667,1
53,script-related,24,324,5.45,1.916666667,1
53,script-related,18,165,5.45,1.916666667,1
53,script-related,3,243,5.45,1.916666667,1
53,script-related,21,401,5.45,1.916666667,1
53,script-related,15,577,5.45,1.916666667,1
53,script-related,9,174,5.45,1.916666667,1
53,script-unrelated,31,254,1.75,2.363636364,1
53,script-unrelated,25,529,1.75,2.363636364,1
53,script-unrelated,4,549,1.75,2.363636364,1
53,script-unrelated,22,554,1.75,2.363636364,0
53,script-unrelated,10,446,1.75,2.363636364,1
53,script-unrelated,19,299,1.75,2.363636364,1
53,script-unrelated,13,1281,1.75,2.363636364,1
53,script-unrelated,7,628,1.75,2.363636364,1
53,script-unrelated,16,287,1.75,2.363636364,1
53,script-unrelated,28,238,1.75,2.363636364,1
53,script-unrelated,1,471,1.75,2.363636364,0
54,control,9,438,6,6.545454545,0
54,control,30,354,6,6.545454545,1
54,control,12,270,6,6.545454545,1
54,control,24,240,6,6.545454545,1
54,control,18,292,6,6.545454545,1
54,control,27,388,6,6.545454545,1
54,control,6,215,6,6.545454545,1
54,control,15,303,6,6.545454545,1
54,control,3,407,6,6.545454545,1
54,control,21,362,6,6.545454545,1
54,script-related,1,791,6,3.714285714,0
54,script-related,25,325,6,3.714285714,1
54,script-related,10,364,6,3.714285714,1
54,script-related,31,299,6,3.714285714,0
54,script-related,16,407,6,3.714285714,1
54,script-related,22,471,6,3.714285714,1
54,script-related,28,237,6,3.714285714,1
54,script-related,13,1272,6,3.714285714,1
54,script-related,19,942,6,3.714285714,1
54,script-related,4,387,6,3.714285714,1
54,script-related,7,664,6,3.714285714,1
54,script-unrelated,23,223,1.55,1.583333333,1
54,script-unrelated,2,1832,1.55,1.583333333,0
54,script-unrelated,11,354,1.55,1.583333333,0
54,script-unrelated,5,482,1.55,1.583333333,1
54,script-unrelated,14,526,1.55,1.583333333,0
54,script-unrelated,20,472,1.55,1.583333333,1
54,script-unrelated,17,1161,1.55,1.583333333,1
54,script-unrelated,29,218,1.55,1.583333333,1
54,script-unrelated,8,507,1.55,1.583333333,0
54,script-unrelated,26,520,1.55,1.583333333,1
55,control,13,516,6.55,6.083333333,1
55,control,16,318,6.55,6.083333333,1
55,control,25,269,6.55,6.083333333,1
55,control,7,480,6.55,6.083333333,1
55,control,19,605,6.55,6.083333333,0
55,control,1,420,6.55,6.083333333,1
55,control,31,342,6.55,6.083333333,1
55,control,28,250,6.55,6.083333333,1
55,control,22,255,6.55,6.083333333,1
55,control,10,381,6.55,6.083333333,1
55,control,4,435,6.55,6.083333333,1
55,script-related,8,424,6.55,2.727272727,1
55,script-related,26,406,6.55,2.727272727,0
55,script-related,20,398,6.55,2.727272727,1
55,script-related,5,402,6.55,2.727272727,1
55,script-related,23,234,6.55,2.727272727,0
55,script-related,11,256,6.55,2.727272727,0
55,script-related,29,228,6.55,2.727272727,1
55,script-related,14,441,6.55,2.727272727,1
55,script-related,2,915,6.55,2.727272727,1
55,script-related,17,1093,6.55,2.727272727,1
55,script-unrelated,27,276,1.85,2.142857143,1
55,script-unrelated,15,311,1.85,2.142857143,1
55,script-unrelated,3,262,1.85,2.142857143,1
55,script-unrelated,24,168,1.85,2.142857143,1
55,script-unrelated,18,263,1.85,2.142857143,1
55,script-unrelated,12,553,1.85,2.142857143,1
55,script-unrelated,30,702,1.85,2.142857143,1
55,script-unrelated,21,390,1.85,2.142857143,1
55,script-unrelated,6,173,1.85,2.142857143,0
55,script-unrelated,9,170,1.85,2.142857143,1
56,control,26,605,6.75,6.428571429,1
56,control,11,291,6.75,6.428571429,1
56,control,29,217,6.75,6.428571429,1
56,control,17,524,6.75,6.428571429,1
56,control,8,456,6.75,6.428571429,1
56,control,14,373,6.75,6.428571429,1
56,control,2,738,6.75,6.428571429,1
56,control,5,419,6.75,6.428571429,1
56,control,23,243,6.75,6.428571429,1
56,control,20,388,6.75,6.428571429,1
56,script-related,18,924,6.75,1.833333333,1
56,script-related,15,318,6.75,1.833333333,1
56,script-related,6,229,6.75,1.833333333,1
56,script-related,9,154,6.75,1.833333333,1
56,script-related,24,241,6.75,1.833333333,1
56,script-related,30,276,6.75,1.833333333,1
56,script-related,21,538,6.75,1.833333333,1
56,script-related,12,228,6.75,1.833333333,1
56,script-related,27,334,6.75,1.833333333,1
56,script-related,3,279,6.75,1.833333333,1
56,script-unrelated,7,568,1.65,1.909090909,1
56,script-unrelated,1,500,1.65,1.909090909,1
56,script-unrelated,25,416,1.65,1.909090909,1
56,script-unrelated,4,392,1.65,1.909090909,1
56,script-unrelated,22,359,1.65,1.909090909,1
56,script-unrelated,31,284,1.65,1.909090909,1
56,script-unrelated,10,386,1.65,1.909090909,1
56,script-unrelated,16,407,1.65,1.909090909,1
56,script-unrelated,19,517,1.65,1.909090909,1
56,script-unrelated,13,693,1.65,1.909090909,1
56,script-unrelated,28,227,1.65,1.909090909,1
57,control,24,231,6.7,6.909090909,1
57,control,21,433,6.7,6.909090909,1
57,control,3,241,6.7,6.909090909,1
57,control,30,300,6.7,6.909090909,1
57,control,12,201,6.7,6.909090909,1
57,control,15,453,6.7,6.909090909,1
57,control,18,210,6.7,6.909090909,1
57,control,27,264,6.7,6.909090909,1
57,control,6,155,6.7,6.909090909,1
57,control,9,107,6.7,6.909090909,1
57,script-related,22,304,6.7,1.142857143,1
57,script-related,28,227,6.7,1.142857143,1
57,script-related,13,493,6.7,1.142857143,1
57,script-related,1,403,6.7,1.142857143,1
57,script-related,31,276,6.7,1.142857143,1
57,script-related,10,455,6.7,1.142857143,0
57,script-related,4,521,6.7,1.142857143,0
57,script-related,16,222,6.7,1.142857143,1
57,script-related,7,644,6.7,1.142857143,1
57,script-related,19,563,6.7,1.142857143,0
57,script-related,25,513,6.7,1.142857143,1
57,script-unrelated,8,431,1.2,1.416666667,1
57,script-unrelated,26,295,1.2,1.416666667,1
57,script-unrelated,2,1226,1.2,1.416666667,1
57,script-unrelated,20,461,1.2,1.416666667,1
57,script-unrelated,14,374,1.2,1.416666667,1
57,script-unrelated,5,448,1.2,1.416666667,1
57,script-unrelated,23,360,1.2,1.416666667,1
57,script-unrelated,17,504,1.2,1.416666667,1
57,script-unrelated,29,197,1.2,1.416666667,1
57,script-unrelated,11,281,1.2,1.416666667,1
58,control,25,774,6.75,6.75,1
58,control,19,582,6.75,6.75,1
58,control,28,478,6.75,6.75,1
58,control,16,214,6.75,6.75,1
58,control,10,524,6.75,6.75,1
58,control,4,907,6.75,6.75,0
58,control,31,259,6.75,6.75,1
58,control,22,718,6.75,6.75,0
58,control,13,674,6.75,6.75,1
58,control,7,658,6.75,6.75,1
58,control,1,751,6.75,6.75,1
58,script-related,23,214,6.75,2.454545455,1
58,script-related,26,272,6.75,2.454545455,1
58,script-related,20,527,6.75,2.454545455,1
58,script-related,17,577,6.75,2.454545455,1
58,script-related,8,351,6.75,2.454545455,0
58,script-related,11,275,6.75,2.454545455,0
58,script-related,2,1208,6.75,2.454545455,1
58,script-related,29,239,6.75,2.454545455,1
58,script-related,14,490,6.75,2.454545455,0
58,script-related,5,895,6.75,2.454545455,1
58,script-unrelated,15,716,1.35,1.428571429,1
58,script-unrelated,24,250,1.35,1.428571429,1
58,script-unrelated,27,316,1.35,1.428571429,1
58,script-unrelated,21,163,1.35,1.428571429,1
58,script-unrelated,18,548,1.35,1.428571429,1
58,script-unrelated,12,218,1.35,1.428571429,1
58,script-unrelated,30,630,1.35,1.428571429,1
58,script-unrelated,6,197,1.35,1.428571429,1
58,script-unrelated,9,236,1.35,1.428571429,1
58,script-unrelated,3,273,1.35,1.428571429,1
59,control,14,489,6.25,6.428571429,1
59,control,26,475,6.25,6.428571429,1
59,control,2,978,6.25,6.428571429,1
59,control,11,301,6.25,6.428571429,1
59,control,20,329,6.25,6.428571429,1
59,control,5,291,6.25,6.428571429,0
59,control,29,194,6.25,6.428571429,0
59,control,17,482,6.25,6.428571429,0
59,control,8,632,6.25,6.428571429,1
59,control,23,329,6.25,6.428571429,1
59,script-related,27,388,6.25,2.416666667,1
59,script-related,9,441,6.25,2.416666667,0
59,script-related,6,186,6.25,2.416666667,1
59,script-related,30,755,6.25,2.416666667,0
59,script-related,18,292,6.25,2.416666667,1
59,script-related,21,390,6.25,2.416666667,0
59,script-related,15,342,6.25,2.416666667,0
59,script-related,3,410,6.25,2.416666667,1
59,script-related,12,194,6.25,2.416666667,1
59,script-related,24,220,6.25,2.416666667,1
59,script-unrelated,4,367,1.3,2.363636364,1
59,script-unrelated,25,345,1.3,2.363636364,1
59,script-unrelated,10,385,1.3,2.363636364,1
59,script-unrelated,13,736,1.3,2.363636364,1
59,script-unrelated,7,672,1.3,2.363636364,1
59,script-unrelated,1,480,1.3,2.363636364,1
59,script-unrelated,31,286,1.3,2.363636364,1
59,script-unrelated,28,268,1.3,2.363636364,1
59,script-unrelated,22,281,1.3,2.363636364,1
59,script-unrelated,19,882,1.3,2.363636364,0
59,script-unrelated,16,232,1.3,2.363636364,1
6,control,9,184,6.6,6.727272727,0
6,control,6,263,6.6,6.727272727,1
6,control,12,647,6.6,6.727272727,1
6,control,27,316,6.6,6.727272727,1
6,control,21,414,6.6,6.727272727,0
6,control,15,390,6.6,6.727272727,1
6,control,18,356,6.6,6.727272727,1
6,control,30,649,6.6,6.727272727,1
6,control,3,191,6.6,6.727272727,0
6,control,24,300,6.6,6.727272727,1
6,script-related,13,530,6.6,1.857142857,1
6,script-related,1,509,6.6,1.857142857,1
6,script-related,19,357,6.6,1.857142857,1
6,script-related,10,2295,6.6,1.857142857,1
6,script-related,25,286,6.6,1.857142857,1
6,script-related,22,760,6.6,1.857142857,1
6,script-related,31,228,6.6,1.857142857,1
6,script-related,16,274,6.6,1.857142857,1
6,script-related,28,654,6.6,1.857142857,1
6,script-related,7,478,6.6,1.857142857,1
6,script-related,4,867,6.6,1.857142857,1
6,script-unrelated,14,202,1.05,1.5,1
6,script-unrelated,17,2374,1.05,1.5,1
6,script-unrelated,8,244,1.05,1.5,1
6,script-unrelated,20,777,1.05,1.5,1
6,script-unrelated,11,396,1.05,1.5,1
6,script-unrelated,29,236,1.05,1.5,1
6,script-unrelated,23,784,1.05,1.5,1
6,script-unrelated,26,243,1.05,1.5,1
6,script-unrelated,2,1133,1.05,1.5,1
60,control,9,129,6.5,6.181818182,1
60,control,30,525,6.5,6.181818182,1
60,control,3,221,6.5,6.181818182,1
60,control,27,271,6.5,6.181818182,1
60,control,24,253,6.5,6.181818182,1
60,control,21,373,6.5,6.181818182,1
60,control,15,392,6.5,6.181818182,0
60,control,12,287,6.5,6.181818182,1
60,control,18,243,6.5,6.181818182,1
60,control,6,162,6.5,6.181818182,1
60,script-related,28,244,6.5,3.285714286,1
60,script-related,7,519,6.5,3.285714286,1
60,script-related,25,212,6.5,3.285714286,1
60,script-related,13,503,6.5,3.285714286,1
60,script-related,19,408,6.5,3.285714286,1
60,script-related,22,312,6.5,3.285714286,0
60,script-related,1,370,6.5,3.285714286,0
60,script-related,16,228,6.5,3.285714286,1
60,script-related,4,497,6.5,3.285714286,1
60,script-related,31,229,6.5,3.285714286,1
60,script-related,10,612,6.5,3.285714286,1
60,script-unrelated,26,274,1.6,2.416666667,1
60,script-unrelated,2,365,1.6,2.416666667,1
60,script-unrelated,20,324,1.6,2.416666667,1
60,script-unrelated,14,388,1.6,2.416666667,1
60,script-unrelated,8,361,1.6,2.416666667,1
60,script-unrelated,29,234,1.6,2.416666667,1
60,script-unrelated,23,206,1.6,2.416666667,1
60,script-unrelated,5,349,1.6,2.416666667,1
60,script-unrelated,11,217,1.6,2.416666667,1
60,script-unrelated,17,926,1.6,2.416666667,1
61,control,19,553,6.75,6.333333333,1
61,control,13,568,6.75,6.333333333,1
61,control,28,258,6.75,6.333333333,1
61,control,25,348,6.75,6.333333333,1
61,control,4,453,6.75,6.333333333,1
61,control,10,500,6.75,6.333333333,1
61,control,1,503,6.75,6.333333333,1
61,control,16,490,6.75,6.333333333,1
61,control,7,488,6.75,6.333333333,1
61,control,31,242,6.75,6.333333333,1
61,control,22,358,6.75,6.333333333,1
61,script-related,23,303,6.75,2.727272727,1
61,script-related,8,327,6.75,2.727272727,1
61,script-related,11,238,6.75,2.727272727,1
61,script-related,20,308,6.75,2.727272727,1
61,script-related,26,254,6.75,2.727272727,0
61,script-related,14,527,6.75,2.727272727,1
61,script-related,2,1679,6.75,2.727272727,1
61,script-related,5,1260,6.75,2.727272727,0
61,script-related,29,167,6.75,2.727272727,1
61,script-related,17,669,6.75,2.727272727,1
61,script-unrelated,21,448,1.25,1.142857143,0
61,script-unrelated,6,264,1.25,1.142857143,1
61,script-unrelated,27,291,1.25,1.142857143,1
61,script-unrelated,30,1365,1.25,1.142857143,1
61,script-unrelated,3,193,1.25,1.142857143,1
61,script-unrelated,24,509,1.25,1.142857143,1
61,script-unrelated,15,311,1.25,1.142857143,1
61,script-unrelated,9,177,1.25,1.142857143,1
61,script-unrelated,12,516,1.25,1.142857143,1
61,script-unrelated,18,219,1.25,1.142857143,1
62,control,29,223,6.6,6.857142857,1
62,control,20,367,6.6,6.857142857,1
62,control,26,223,6.6,6.857142857,1
62,control,8,348,6.6,6.857142857,1
62,control,2,908,6.6,6.857142857,1
62,control,23,280,6.6,6.857142857,1
62,control,11,308,6.6,6.857142857,1
62,control,17,531,6.6,6.857142857,1
62,control,14,281,6.6,6.857142857,1
62,control,5,412,6.6,6.857142857,1
62,script-related,24,371,6.6,2.25,1
62,script-related,3,208,6.6,2.25,1
62,script-related,21,389,6.6,2.25,0
62,script-related,15,608,6.6,2.25,1
62,script-related,9,169,6.6,2.25,0
62,script-related,12,431,6.6,2.25,0
62,script-related,27,282,6.6,2.25,1
62,script-related,30,286,6.6,2.25,1
62,script-related,6,301,6.6,2.25,0
62,script-related,18,221,6.6,2.25,1
62,script-unrelated,19,407,1.25,1.727272727,1
62,script-unrelated,13,1367,1.25,1.727272727,1
62,script-unrelated,22,500,1.25,1.727272727,1
62,script-unrelated,25,247,1.25,1.727272727,1
62,script-unrelated,1,464,1.25,1.727272727,1
62,script-unrelated,31,254,1.25,1.727272727,1
62,script-unrelated,16,145,1.25,1.727272727,1
62,script-unrelated,7,471,1.25,1.727272727,1
62,script-unrelated,10,551,1.25,1.727272727,1
62,script-unrelated,28,211,1.25,1.727272727,1
62,script-unrelated,4,309,1.25,1.727272727,1
63,control,27,597,4.55,5.545454545,1
63,control,12,198,4.55,5.545454545,1
63,control,9,516,4.55,5.545454545,1
63,control,21,515,4.55,5.545454545,1
63,control,15,471,4.55,5.545454545,1
63,control,6,217,4.55,5.545454545,1
63,control,30,319,4.55,5.545454545,1
63,control,18,185,4.55,5.545454545,1
63,control,24,183,4.55,5.545454545,1
63,control,3,518,4.55,5.545454545,1
63,script-related,31,304,4.55,3,0
63,script-related,7,713,4.55,3,1
63,script-related,1,592,4.55,3,0
63,script-related,25,1457,4.55,3,1
63,script-related,4,413,4.55,3,1
63,script-related,16,197,4.55,3,1
63,script-related,10,331,4.55,3,1
63,script-related,28,226,4.55,3,1
63,script-related,22,267,4.55,3,0
63,script-related,13,1599,4.55,3,1
63,script-related,19,953,4.55,3,1
63,script-unrelated,14,543,1.15,1.75,0
63,script-unrelated,11,351,1.15,1.75,0
63,script-unrelated,26,543,1.15,1.75,1
63,script-unrelated,29,262,1.15,1.75,1
63,script-unrelated,20,363,1.15,1.75,1
63,script-unrelated,2,712,1.15,1.75,1
63,script-unrelated,17,759,1.15,1.75,1
63,script-unrelated,5,674,1.15,1.75,1
63,script-unrelated,8,644,1.15,1.75,1
63,script-unrelated,23,208,1.15,1.75,1
64,control,13,814,6.85,6.583333333,1
64,control,1,350,6.85,6.583333333,1
64,control,19,407,6.85,6.583333333,1
64,control,10,504,6.85,6.583333333,1
64,control,31,239,6.85,6.583333333,1
64,control,22,451,6.85,6.583333333,1
64,control,16,246,6.85,6.583333333,1
64,control,25,431,6.85,6.583333333,1
64,control,28,219,6.85,6.583333333,1
64,control,4,532,6.85,6.583333333,1
64,control,7,518,6.85,6.583333333,1
64,script-related,20,341,6.85,1.363636364,1
64,script-related,11,543,6.85,1.363636364,0
64,script-related,14,196,6.85,1.363636364,1
64,script-related,29,231,6.85,1.363636364,0
64,script-related,8,655,6.85,1.363636364,0
64,script-related,26,260,6.85,1.363636364,0
64,script-related,23,329,6.85,1.363636364,1
64,script-related,17,502,6.85,1.363636364,1
64,script-related,5,643,6.85,1.363636364,1
64,script-related,2,483,6.85,1.363636364,1
64,script-unrelated,18,563,1.3,1.285714286,0
64,script-unrelated,9,159,1.3,1.285714286,0
64,script-unrelated,12,640,1.3,1.285714286,1
64,script-unrelated,27,365,1.3,1.285714286,1
64,script-unrelated,15,319,1.3,1.285714286,1
64,script-unrelated,30,610,1.3,1.285714286,0
64,script-unrelated,21,315,1.3,1.285714286,0
64,script-unrelated,24,456,1.3,1.285714286,1
64,script-unrelated,3,220,1.3,1.285714286,1
64,script-unrelated,6,249,1.3,1.285714286,0
65,control,20,622,6.5,6.428571429,1
65,control,11,300,6.5,6.428571429,1
65,control,29,236,6.5,6.428571429,1
65,control,5,829,6.5,6.428571429,1
65,control,26,260,6.5,6.428571429,1
65,control,23,391,6.5,6.428571429,1
65,control,2,863,6.5,6.428571429,1
65,control,8,264,6.5,6.428571429,1
65,control,17,599,6.5,6.428571429,1
65,control,14,203,6.5,6.428571429,1
65,script-related,21,391,6.5,5,0
65,script-related,15,265,6.5,5,1
65,script-related,18,288,6.5,5,1
65,script-related,27,321,6.5,5,1
65,script-related,9,230,6.5,5,0
65,script-related,30,376,6.5,5,1
65,script-related,6,286,6.5,5,1
65,script-related,24,476,6.5,5,1
65,script-related,3,224,6.5,5,1
65,script-related,12,329,6.5,5,0
65,script-unrelated,19,342,1.2,2,1
65,script-unrelated,25,293,1.2,2,1
65,script-unrelated,4,380,1.2,2,1
65,script-unrelated,31,216,1.2,2,1
65,script-unrelated,22,536,1.2,2,1
65,script-unrelated,13,497,1.2,2,1
65,script-unrelated,28,317,1.2,2,1
65,script-unrelated,7,438,1.2,2,1
65,script-unrelated,1,345,1.2,2,1
65,script-unrelated,16,278,1.2,2,0
