ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
21,script-related,28,282,5.9,5.142857143,0
21,script-related,25,302,5.9,5.142857143,1
21,script-related,13,462,5.9,5.142857143,1
21,script-related,4,327,5.9,5.142857143,0
21,script-related,22,329,5.9,5.142857143,1
21,script-related,16,148,5.9,5.142857143,0
21,script-related,1,378,5.9,5.142857143,1
21,script-related,10,331,5.9,5.142857143,0
21,script-related,31,248,5.9,5.142857143,0
21,script-related,19,436,5.9,5.142857143,0
21,script-related,7,523,5.9,5.142857143,1
21,script-unrelated,11,364,1.95,1.583333333,0
21,script-unrelated,23,264,1.95,1.583333333,1
21,script-unrelated,5,382,1.95,1.583333333,1
21,script-unrelated,26,465,1.95,1.583333333,1
21,script-unrelated,8,312,1.95,1.583333333,0
21,script-unrelated,29,192,1.95,1.583333333,1
21,script-unrelated,2,400,1.95,1.583333333,1
21,script-unrelated,14,1181,1.95,1.583333333,1
21,script-unrelated,20,296,1.95,1.583333333,1
21,script-unrelated,17,540,1.95,1.583333333,1
22,control,4,350,6.15,6.5,1
22,control,13,1004,6.15,6.5,0
22,control,16,392,6.15,6.5,1
22,control,7,760,6.15,6.5,1
22,control,10,390,6.15,6.5,1
22,control,25,346,6.15,6.5,0
22,control,22,259,6.15,6.5,1
22,control,1,452,6.15,6.5,0
22,control,28,317,6.15,6.5,1
22,control,31,272,6.15,6.5,1
22,control,19,587,6.15,6.5,1
22,script-related,29,217,6.15,3.818181818,1
22,script-related,26,503,6.15,3.818181818,1
22,script-related,8,454,6.15,3.818181818,0
22,script-related,17,420,6.15,3.818181818,1
22,script-related,23,229,6.15,3.818181818,1
22,script-related,11,208,6.15,3.818181818,0
22,script-related,14,334,6.15,3.818181818,0
22,script-related,20,350,6.15,3.818181818,1
22,script-related,5,364,6.15,3.818181818,0
22,script-related,2,299,6.15,3.818181818,0
22,script-unrelated,6,121,1.75,1.571428571,1
22,script-unrelated,24,187,1.75,1.571428571,1
22,script-unrelated,30,424,1.75,1.571428571,1
22,script-unrelated,9,239,1.75,1.571428571,1
22,script-unrelated,18,220,1.75,1.571428571,1
22,script-unrelated,12,276,1.75,1.571428571,1
22,script-unrelated,21,322,1.75,1.571428571,1
